Lose,58,52
Lose,57,52
Lose,56,52
Lose,48,52
Win,102,42
Lose,53,52
Lose,55,52
Lose,55,52
Lose,51,52
Lose,62,52
Lose,49,52
Lose,54,52
Lose,56,52
Lose,67,52
Lose,57,52
Win,104,31
Lose,51,52
Lose,57,52
Lose,49,52
Lose,49,52
Lose,61,52
Lose,53,52
Lose,54,52
Lose,55,52
Lose,56,52
Lose,57,52
Lose,65,52
Lose,50,52
Lose,51,52
Lose,52,52
Lose,55,52
Lose,51,52
Lose,50,52
Win,101,18
Lose,52,52
Lose,53,52
Lose,60,52
Lose,49,52
Lose,49,52
Lose,53,52
Lose,57,52
Lose,47,52
Lose,62,52
Lose,50,52
Lose,49,52
Lose,57,52
Lose,55,52
Lose,50,52
Lose,62,52
Lose,49,52
Lose,60,52
Win,102,41
Lose,59,52
Lose,65,52
Lose,55,52
Win,105,20
Lose,61,52
Lose,55,52
Lose,62,52
Lose,53,52
Win,112,30
Lose,53,52
Lose,48,52
Lose,59,52
Lose,51,52
Lose,65,52
Lose,52,52
Lose,54,52
Lose,60,52
Lose,52,52
Lose,57,52
Lose,50,52
Lose,54,52
Lose,51,52
Lose,54,52
Lose,64,52
Lose,48,52
Lose,57,52
Lose,57,52
Lose,50,52
Lose,47,52
Lose,51,52
Lose,50,52
Lose,47,52
Lose,52,52
Lose,65,52
Lose,47,52
Lose,55,52
Lose,59,52
Win,101,21
Lose,50,52
Lose,58,52
Lose,61,52
Lose,51,52
Lose,49,52
Lose,54,52
Lose,63,52
Lose,52,52
Lose,48,52
Lose,50,52
Lose,51,52
Lose,64,52
Lose,64,52
Win,107,33
Lose,54,52
Lose,51,52
Lose,63,52
Lose,45,52
Lose,48,52
Lose,48,52
Lose,51,52
Lose,50,52
Lose,59,52
Lose,50,52
Lose,51,52
Win,108,39
Lose,51,52
Lose,65,52
Lose,58,52
Lose,54,52
Lose,55,52
Lose,52,52
Lose,56,52
Lose,61,52
Lose,59,52
Lose,55,52
Lose,51,52
Lose,65,52
Lose,50,52
Lose,54,52
Lose,53,52
Lose,52,52
Lose,64,52
Lose,56,52
Lose,51,52
Lose,50,52
Lose,58,52
Lose,56,52
Lose,71,52
Lose,57,52
Win,102,26
Lose,50,52
Lose,50,52
Lose,55,52
Lose,53,52
Lose,52,52
Lose,46,52
Lose,48,52
Lose,50,52
Lose,46,52
Lose,49,52
Lose,48,52
Lose,53,52
Lose,55,52
Win,100,24
Lose,61,52
Lose,60,52
Lose,54,52
Lose,59,52
Lose,54,52
Lose,52,52
Lose,62,52
Win,108,33
Lose,58,52
Win,113,28
Lose,49,52
Lose,55,52
Lose,53,52
Lose,61,52
Lose,51,52
Win,101,22
Lose,51,52
Win,101,39
Lose,69,52
Win,104,45
Lose,55,52
Lose,49,52
Win,104,41
Lose,50,52
Lose,56,52
Lose,52,52
Lose,54,52
Lose,49,52
Lose,56,52
Lose,57,52
Win,100,43
Lose,60,52
Lose,52,52
Win,110,41
Lose,55,52
Lose,51,52
Lose,51,52
Lose,58,52
Lose,58,52
Lose,58,52
Lose,51,52
Lose,55,52
Win,103,45
Lose,49,52
Lose,62,52
Lose,52,52
Lose,47,52
Lose,64,52
Lose,57,52
Lose,59,52
Lose,58,52
Lose,59,52
Lose,58,52
Lose,53,52
Lose,56,52
Lose,61,52
Lose,51,52
Win,101,38
Lose,54,52
Win,103,26
Lose,49,52
Lose,52,52
Lose,54,52
Lose,53,52
Lose,52,52
Lose,56,52
Lose,51,52
Lose,56,52
Lose,54,52
Lose,56,52
Lose,62,52
Lose,51,52
Lose,49,52
Lose,51,52
Win,102,25
Lose,57,52
Lose,54,52
Lose,54,52
Lose,69,52
Lose,52,52
Lose,54,52
Lose,54,52
Lose,62,52
Lose,58,52
Lose,55,52
Lose,52,52
Lose,51,52
Lose,50,52
Lose,60,52
Lose,55,52
Lose,62,52
Lose,52,52
Lose,51,52
Lose,53,52
Lose,53,52
Win,106,21
Lose,48,52
Lose,52,52
Lose,46,52
Lose,57,52
Lose,50,52
Lose,54,52
Win,100,48
Lose,50,52
Lose,55,52
Lose,54,52
Lose,64,52
Lose,61,52
Lose,54,52
Lose,64,52
Win,103,29
Lose,57,52
Lose,53,52
Lose,57,52
Lose,53,52
Win,100,30
Lose,53,52
Lose,58,52
Lose,47,52
Lose,67,52
Lose,53,52
Win,102,24
Lose,55,52
Lose,50,52
Lose,51,52
Lose,47,52
Lose,57,52
Lose,60,52
Lose,51,52
Lose,50,52
Lose,61,52
Lose,51,52
Lose,56,52
Win,105,30
Lose,60,52
Lose,51,52
Lose,55,52
Lose,49,52
Lose,49,52
Lose,55,52
Lose,60,52
Lose,68,52
Lose,53,52
Lose,50,52
Lose,52,52
Lose,61,52
Lose,58,52
Lose,55,52
Lose,61,52
Lose,52,52
Lose,50,52
Win,100,21
Lose,54,52
Win,107,37
Lose,63,52
Lose,53,52
Lose,51,52
Lose,52,52
Win,101,25
Lose,47,52
Lose,57,52
Lose,55,52
Lose,52,52
Lose,48,52
Lose,47,52
Lose,58,52
Lose,70,52
Lose,53,52
Lose,58,52
Lose,51,52
Lose,64,52
Lose,61,52
Lose,46,52
Lose,57,52
Lose,54,52
Lose,51,52
Lose,50,52
Lose,52,52
Lose,46,52
Lose,50,52
Lose,55,52
Lose,49,52
Lose,51,52
Lose,59,52
Lose,58,52
Lose,60,52
Lose,53,52
Lose,52,52
Lose,52,52
Lose,61,52
Lose,56,52
Lose,52,52
Lose,48,52
Lose,50,52
Win,101,41
Lose,53,52
Lose,54,52
Lose,51,52
Lose,52,52
Lose,56,52
Lose,51,52
Lose,49,52
Lose,61,52
Lose,53,52
Lose,51,52
Lose,70,52
Lose,48,52
Lose,45,52
Lose,47,52
Lose,50,52
Win,110,28
Lose,55,52
Lose,48,52
Lose,49,52
Lose,55,52
Lose,52,52
Lose,61,52
Lose,54,52
Lose,63,52
Lose,65,52
Lose,69,52
Lose,54,52
Lose,53,52
Lose,54,52
Lose,53,52
Lose,61,52
Lose,52,52
Lose,55,52
Lose,50,52
Lose,57,52
Lose,55,52
Lose,54,52
Lose,50,52
Lose,51,52
Lose,46,52
Lose,49,52
Lose,50,52
Win,107,18
Lose,53,52
Win,111,25
Lose,52,52
Lose,49,52
Lose,57,52
Lose,55,52
Lose,50,52
Lose,50,52
Lose,65,52
Lose,50,52
Lose,56,52
Lose,61,52
Lose,53,52
Lose,64,52
Lose,49,52
Lose,54,52
Lose,54,52
Lose,54,52
Lose,53,52
Lose,50,52
Win,104,28
Lose,54,52
Lose,52,52
Lose,54,52
Lose,60,52
Lose,51,52
Lose,55,52
Lose,66,52
Win,113,35
Lose,56,52
Lose,48,52
Lose,54,52
Lose,61,52
Lose,50,52
Lose,57,52
Lose,51,52
Lose,50,52
Lose,48,52
Lose,46,52
Lose,66,52
Win,104,27
Lose,49,52
Lose,56,52
Lose,48,52
Lose,66,52
Lose,69,52
Lose,54,52
Lose,54,52
Lose,49,52
Lose,55,52
Lose,52,52
Lose,55,52
Lose,52,52
Lose,57,52
Lose,53,52
Lose,45,52
Lose,56,52
Lose,58,52
Win,109,34
Lose,57,52
Win,113,15
Lose,66,52
Lose,53,52
Lose,50,52
Lose,51,52
Lose,57,52
Lose,57,52
Lose,90,52
Lose,56,52
Lose,50,52
Lose,66,52
Lose,57,52
Lose,56,52
Lose,60,52
Lose,47,52
Lose,50,52
Lose,65,52
Lose,55,52
Lose,52,52
Lose,52,52
Lose,63,52
Lose,56,52
Lose,55,52
Lose,59,52
Lose,54,52
Lose,56,52
Lose,57,52
Lose,50,52
Lose,60,52
Lose,52,52
Lose,62,52
Lose,56,52
Lose,54,52
Lose,46,52
Lose,48,52
Lose,50,52
Win,110,9
Lose,49,52
Lose,57,52
Lose,57,52
Lose,52,52
Lose,58,52
Lose,51,52
Lose,58,52
Lose,61,52
Lose,49,52
Lose,47,52
Win,105,38
Lose,55,52
Lose,49,52
Lose,50,52
Lose,51,52
Lose,49,52
Lose,56,52
Lose,52,52
Lose,55,52
Lose,57,52
Lose,51,52
Lose,61,52
Lose,60,52
Lose,53,52
Lose,51,52
Win,100,31
Lose,55,52
Lose,65,52
Lose,55,52
Lose,52,52
Lose,54,52
Win,101,33
Lose,50,52
Lose,53,52
