Lose,88,52
Win,106,50
Win,104,16
Win,102,38
Win,111,18
Win,104,47
Win,118,52
Lose,98,52
Win,109,48
Win,103,33
Win,102,28
Win,104,35
Win,107,42
Win,105,45
Win,110,38
Win,100,24
Win,113,16
Win,110,50
Win,106,29
Win,110,23
Win,106,52
Win,103,33
Lose,92,52
Win,103,52
Win,100,29
Win,103,50
Win,103,41
Win,114,23
Lose,92,52
Win,101,49
Win,101,28
Lose,86,52
Win,111,49
Win,105,45
Win,111,50
Win,112,47
Win,101,29
Lose,92,52
Win,103,49
Win,124,51
Win,102,23
Win,103,48
Win,102,13
Win,107,30
Win,100,41
Win,100,49
Win,105,49
Win,100,37
Win,110,43
Win,108,34
Win,100,36
Win,100,47
Win,105,13
Win,101,28
Win,101,26
Win,113,46
Win,104,39
Win,106,14
Win,113,35
Win,101,23
Win,100,49
Win,115,51
Win,102,38
Lose,99,52
Win,109,31
Win,109,30
Win,104,45
Win,101,34
Win,106,51
Win,106,24
Lose,95,52
Win,100,48
Win,106,48
Win,106,48
Win,111,41
Win,100,52
Win,108,48
Win,104,40
Lose,88,52
Win,113,35
Win,108,50
Win,126,8
Win,100,26
Win,111,13
Win,108,43
Win,107,42
Win,100,31
Win,110,17
Win,102,23
Win,100,32
Win,101,50
Win,100,43
Win,111,48
Lose,96,52
Lose,91,52
Win,103,35
Lose,93,52
Win,112,9
Win,110,49
Win,103,41
Win,101,49
Win,103,34
Lose,90,52
Win,113,50
Lose,95,52
Win,104,51
Win,105,11
Win,101,24
Win,100,28
Win,109,42
Win,111,31
Win,108,34
Win,105,7
Win,107,51
Win,104,17
Win,105,37
Win,100,44
Win,110,44
Win,103,33
Win,111,45
Win,103,50
Win,100,52
Win,102,13
Win,105,42
Win,100,33
Win,112,12
Win,103,52
Win,113,28
Lose,84,52
Win,103,15
Win,119,50
Win,108,26
Win,102,36
Win,110,39
Win,101,33
Win,102,42
Win,122,16
Win,108,18
Win,113,36
Win,108,46
Win,103,46
Win,101,47
Win,117,31
Win,101,52
Win,103,29
Win,105,10
Win,107,23
Win,115,43
Win,107,40
Win,118,47
Win,119,35
Win,109,51
Lose,86,52
Win,117,49
Win,102,48
Win,113,23
Win,114,52
Win,101,15
Win,100,37
Win,101,40
Win,104,39
Lose,87,52
Win,105,23
Win,105,21
Win,118,45
Win,103,40
Lose,94,52
Win,100,40
Win,116,24
Win,103,35
Win,108,43
Win,102,26
Win,108,38
Win,107,40
Lose,93,52
Win,109,20
Win,117,14
Win,101,39
Win,101,29
Win,120,40
Win,105,29
Win,104,49
Win,112,31
Win,101,28
Win,101,51
Win,108,22
Win,122,24
Win,110,43
Lose,96,52
Win,103,29
Win,104,14
Lose,95,52
Win,104,37
Win,100,45
Win,107,25
Win,116,27
Win,111,50
Win,108,37
Lose,93,52
Win,106,19
Win,103,37
Win,105,51
Win,113,44
Win,110,32
Win,101,24
Win,105,8
Win,106,47
Win,108,52
Win,101,43
Win,108,51
Win,112,23
Win,104,21
Win,101,44
Win,100,25
Win,107,52
Win,102,51
Win,105,48
Win,111,16
Lose,96,52
Win,102,51
Win,103,52
Win,111,20
Win,101,16
Win,107,46
Win,109,12
Win,102,43
Win,103,24
Win,101,45
Win,103,43
Win,105,41
Win,100,43
Win,110,44
Lose,84,52
Win,107,52
Win,116,24
Win,107,24
Win,114,41
Win,122,25
Win,112,49
Win,117,39
Win,103,33
Win,107,50
Win,103,49
Win,104,35
Win,118,37
Win,111,43
Win,101,41
Win,105,38
Win,103,43
Win,109,31
Win,103,30
Win,102,48
Win,104,45
Win,106,27
Win,107,48
Win,106,45
Win,105,34
Win,114,21
Win,114,42
Win,105,22
Win,109,23
Win,106,47
Win,102,17
Win,109,39
Win,104,50
Win,103,33
Win,102,13
Win,106,15
Win,102,35
Win,112,41
Win,113,21
Win,101,46
Win,103,41
Win,102,41
Win,121,50
Win,103,40
Win,102,51
Win,100,49
Win,115,49
Win,118,39
Win,101,49
Win,105,47
Win,100,26
Win,103,34
Win,100,43
Win,101,20
Win,102,48
Win,110,48
Win,118,10
Win,110,52
Lose,96,52
Win,116,49
Win,105,37
Win,116,45
Win,106,37
Lose,94,52
Lose,88,52
Win,119,40
Win,103,37
Win,100,44
Win,111,39
Win,103,21
Lose,94,52
Lose,99,52
Win,103,40
Win,101,42
Win,105,31
Win,105,34
Win,103,29
Win,106,23
Win,110,44
Win,101,52
Win,100,30
Win,117,52
Win,100,47
Win,101,50
Win,114,25
Win,102,51
Win,102,37
Win,108,45
Lose,94,52
Win,104,31
Win,108,17
Win,103,49
Win,116,41
Win,122,46
Win,100,33
Win,107,37
Win,108,49
Lose,93,52
Win,121,22
Win,109,49
Win,101,11
Win,100,51
Win,118,40
Win,103,25
Win,120,40
Win,106,18
Win,108,19
Win,108,49
Win,111,31
Win,105,32
Win,107,38
Win,102,27
Win,107,38
Win,109,51
Win,106,18
Win,104,37
Win,105,31
Win,101,52
Win,101,34
Lose,96,52
Win,102,49
Win,122,45
Win,104,13
Win,104,31
Win,103,42
Win,107,47
Lose,97,52
Lose,89,52
Win,110,48
Win,102,47
Win,104,46
Win,102,18
Win,111,27
Win,102,37
Win,113,51
Win,115,52
Win,104,17
Win,114,51
Lose,95,52
Win,100,43
Lose,92,52
Win,103,31
Win,100,52
Win,110,44
Win,120,45
Win,104,29
Win,114,36
Win,104,25
Win,102,29
Win,100,35
Win,101,49
Win,109,51
Win,105,13
Win,111,8
Win,114,23
Win,106,49
Lose,88,52
Win,101,6
Win,101,51
Lose,91,52
Win,105,33
Win,107,28
Win,114,52
Win,104,27
Win,108,52
Win,102,39
Win,106,31
Win,102,20
Win,116,32
Win,106,30
Win,110,24
Win,102,34
Win,107,48
Win,114,23
Win,103,18
Win,105,13
Win,102,32
Win,124,47
Lose,98,52
Win,104,40
Win,104,44
Win,106,34
Win,108,49
Lose,97,52
Win,104,51
Win,110,32
Win,132,12
Win,102,51
Win,106,31
Win,112,51
Win,105,47
Win,107,51
Win,104,45
Win,118,30
Win,110,47
Lose,92,52
Win,110,49
Win,109,45
Win,108,28
Win,114,48
Win,110,49
Win,106,30
Win,101,36
Lose,94,52
Win,115,32
Win,106,40
Lose,99,52
Win,106,50
Win,100,16
Win,113,36
Win,105,34
Win,109,51
Win,107,19
Win,100,35
Win,101,20
Win,107,29
Win,113,34
Win,108,32
Lose,90,52
Win,100,28
Win,106,47
Win,100,40
Win,101,26
Win,105,46
Win,108,27
Lose,83,52
Win,101,50
Win,108,32
Win,107,48
Win,101,29
Win,109,52
Win,107,47
Lose,94,52
Win,119,31
Win,102,25
Win,106,26
Win,101,52
Win,102,19
Win,107,32
Win,103,52
Win,110,29
Win,107,50
Win,105,51
Win,111,51
Win,115,46
Win,104,25
Win,104,52
Win,122,16
Win,104,49
Lose,94,52
Win,120,44
Win,101,22
Win,111,45
Win,116,47
Lose,83,52
Win,103,52
Win,107,51
Win,113,52
Lose,99,52
Win,105,49
Win,101,51
Win,112,31
Win,103,43
Win,101,32
Lose,90,52
Win,115,29
Win,114,50
Win,101,34
Lose,96,52
Win,101,49
Lose,94,52
Win,101,42
Win,114,11
Lose,88,52
Win,108,42
Win,107,52
Win,103,14
Lose,88,52
Win,123,25
Win,103,50
Win,100,16
Win,102,45
Win,101,26
Win,102,52
Win,102,49
Win,127,11
Win,113,15
Lose,93,52
Win,112,19
Win,117,19
Win,104,36
Win,114,44
Win,108,27
Win,106,44
Win,105,48
Lose,97,52
Win,105,52
Lose,98,52
Win,116,31
Win,109,34
Win,110,52
Win,104,33
Win,103,51
Win,102,26
Win,104,42
Win,102,36
Win,112,52
Lose,98,52
Win,100,43
Win,116,45
Win,113,34
Win,105,52
Win,103,15
Win,106,30
Win,100,29
Win,103,30
Win,108,29
Win,112,46
Lose,98,52
Win,100,21
Lose,86,52
Win,108,51
Win,104,32
Win,108,38
Win,106,41
Win,100,32
Win,102,23
Lose,90,52
Win,102,18
Win,103,50
Win,109,48
Win,105,52
Win,105,40
Win,109,51
Win,100,48
Win,105,34
Win,105,28
Win,110,12
Win,100,34
Win,103,40
Win,114,35
Lose,95,52
Win,105,48
Win,101,27
Win,112,49
Win,117,33
Win,103,8
Lose,98,52
Win,101,38
Win,114,32
Lose,91,52
Win,103,40
Win,100,46
Win,100,52
Win,117,41
Win,119,51
Win,108,6
Lose,89,52
Win,101,36
Win,101,44
Win,104,51
Win,103,31
Win,100,50
Win,104,17
Win,107,52
Win,113,52
Win,108,52
Win,107,52
Win,106,41
Win,106,39
Lose,87,52
Win,105,11
Win,102,38
Win,115,40
Win,122,12
Win,105,47
Win,116,26
Win,111,36
Win,101,36
Win,102,52
Win,114,52
Win,119,40
Win,109,31
Win,120,40
Win,101,50
Win,100,26
Win,122,32
Win,101,32
Win,103,46
Win,104,9
Win,118,40
Lose,93,52
Win,112,25
Win,103,47
Win,103,52
Win,105,43
Lose,94,52
Lose,92,52
Lose,89,52
Win,105,44
Lose,96,52
Win,104,28
Win,100,25
Win,101,18
Lose,93,52
Win,110,52
Lose,92,52
Win,116,42
Win,105,49
Win,108,50
Win,100,36
Win,115,34
Win,104,32
Win,101,41
Win,114,37
Win,103,36
Win,110,20
Win,113,39
Win,121,45
Win,113,51
Win,107,47
Win,102,16
Win,108,50
Win,103,45
Win,111,19
Win,115,33
Win,111,20
Win,110,52
Lose,92,52
Win,100,36
Win,120,29
Win,102,18
Win,100,36
Win,106,52
Win,107,40
Win,101,37
Win,108,47
Win,104,24
Win,106,28
Lose,92,52
Lose,91,52
Win,101,30
Lose,88,52
Lose,92,52
Win,100,27
Win,102,20
Win,103,33
Win,107,23
Win,105,25
Win,100,46
Win,101,52
Win,103,13
Win,107,50
Win,106,48
Win,117,15
Win,100,37
Win,122,30
Win,104,29
Win,109,40
Win,104,44
Lose,94,52
Lose,88,52
Win,105,15
Win,103,34
Win,105,28
Lose,98,52
Win,108,37
Win,108,38
Win,106,33
Win,108,48
Win,112,31
Win,101,32
Win,107,35
Win,119,23
Win,111,36
Win,113,48
Win,100,52
Win,105,44
Win,103,27
Win,100,29
Lose,93,52
Win,107,36
Win,102,52
Win,102,34
Win,109,52
Win,105,39
Win,103,47
Lose,89,52
Win,104,30
Win,101,52
Win,103,50
Win,102,43
Lose,88,52
Win,111,24
Lose,94,52
Win,101,35
Win,104,46
Win,103,50
Win,104,37
Win,105,45
Win,103,21
Win,103,51
Win,100,28
Win,114,28
Win,106,25
Win,104,32
Lose,95,52
Win,116,16
Win,100,11
Win,105,19
Win,102,36
Lose,84,52
Win,102,33
Win,102,34
Win,111,32
Win,102,49
Win,108,26
Win,103,41
Lose,94,52
Win,110,27
Win,107,41
Win,100,52
Win,105,38
Win,113,15
Win,112,46
Win,102,50
Win,107,39
Win,101,35
Lose,86,52
Win,113,46
Win,111,28
Win,111,23
Win,112,42
Win,102,52
Win,106,12
Win,121,41
Win,104,47
Win,119,43
Win,101,27
Win,114,32
Win,106,25
Win,101,24
Win,108,34
Win,102,52
Win,100,52
Win,102,32
Lose,99,52
Win,113,32
Lose,98,52
Win,102,44
Win,102,50
Win,101,50
Win,100,32
Win,116,32
Lose,98,52
Win,115,40
Win,113,50
Win,102,33
Win,101,46
Win,103,35
Win,118,30
Win,110,43
Win,113,33
Lose,89,52
Win,109,44
Win,107,10
Win,100,21
Win,100,35
Win,113,38
Win,109,26
Win,108,32
Lose,87,52
Win,114,52
Win,102,52
Win,105,24
Win,109,39
Win,107,44
Win,102,24
Win,111,51
Win,100,46
Win,102,52
Lose,92,52
Win,109,21
Win,104,44
Lose,98,52
Win,100,42
Win,120,46
Win,101,39
Win,103,46
Win,112,37
Win,103,48
Win,105,29
Win,102,52
Lose,96,52
Win,110,52
Win,104,50
Win,102,47
Win,100,38
Win,105,40
Win,109,48
Lose,94,52
Win,112,39
Win,105,44
Win,105,12
Win,104,23
Win,114,38
Win,102,33
Win,109,31
Win,107,19
Win,101,34
Win,109,50
Win,109,49
Win,102,45
Win,102,30
Win,108,51
Win,106,19
Win,103,52
Win,105,21
Win,116,36
Win,119,36
Win,102,18
Win,103,43
Win,101,29
Lose,88,52
Win,105,34
Win,104,33
Win,108,32
Win,113,38
Win,101,15
Win,114,50
Win,100,40
Win,112,50
Win,101,50
Win,117,13
Win,106,40
Lose,95,52
Win,108,37
Win,101,44
Win,104,45
Win,105,30
Win,101,15
Win,104,49
Win,118,16
Win,110,21
Win,121,46
Lose,97,52
Win,116,46
Win,109,34
Win,107,48
Win,102,48
Win,102,51
Win,107,43
Win,117,35
Win,105,46
Win,102,43
Win,111,47
Lose,96,52
Win,102,34
Win,101,10
Win,111,52
Win,106,27
Win,117,50
Win,115,38
Win,103,31
Win,101,30
Win,109,45
Win,103,17
Win,104,52
Lose,91,52
Win,109,18
Win,105,52
Win,115,40
Win,104,31
Win,105,44
Win,127,46
Lose,96,52
Lose,87,52
Win,108,51
Win,101,52
Win,103,15
Win,114,46
Win,102,47
Lose,99,52
Lose,91,52
Win,102,35
Win,113,52
Win,107,47
Lose,92,52
Win,104,42
Win,108,46
Win,100,23
Win,103,30
Lose,89,52
Win,108,50
Win,101,10
Win,105,38
Win,103,16
Win,103,26
Win,102,26
Win,102,17
Lose,91,52
Win,109,44
Win,101,52
Win,104,15
Win,105,28
Win,106,44
Win,100,42
Lose,96,52
Win,119,46
Win,109,52
Win,105,39
Win,100,50
Win,112,29
Win,104,34
Win,113,45
Win,100,44
Lose,94,52
Win,105,46
Win,114,48
Lose,96,52
Win,101,19
Win,105,52
Win,108,31
Win,109,45
Win,101,27
Win,102,38
Win,104,47
Win,113,46
Lose,99,52
Win,103,22
Win,104,46
Win,101,50
Lose,98,52
Win,106,45
Win,114,29
Win,104,10
Win,102,51
Win,120,21
Win,111,43
Win,106,51
Win,106,14
Win,116,34
Win,107,45
Win,104,28
Lose,82,52
Win,107,49
Lose,98,52
Win,106,21
Win,106,15
Win,103,28
Win,102,30
Win,101,52
Win,109,34
Win,106,42
Win,101,33
Win,104,35
Win,103,44
Win,122,24
Win,100,28
Lose,87,52
Lose,90,52
Win,101,42
Lose,95,52
Win,118,20
Win,100,52
Win,116,49
Lose,97,52
Win,103,47
Win,100,17
Lose,84,52
Win,116,16
Win,106,51
Win,114,46
Win,102,41
Win,109,43
Win,102,52
Win,112,38
Win,114,30
Win,103,47
Lose,83,52
Lose,84,52
Win,117,52
Win,107,49
Win,107,37
Lose,93,52
Win,104,25
Win,105,44
Lose,86,52
Win,107,51
Lose,89,52
Win,100,49
Lose,93,52
Win,112,30
Win,110,50
Win,103,39
Win,102,45
Win,114,52
Win,112,51
Lose,90,52
Win,100,9
Win,109,43
Win,109,43
Win,113,37
Lose,90,52
Win,106,46
Win,110,14
Win,100,50
Lose,99,52
Win,103,49
Win,112,42
Win,120,46
Win,115,51
Win,122,32
Win,105,29
Win,100,25
Win,104,52
Win,103,45
Win,101,51
Win,100,45
Win,122,44
Win,105,30
Win,113,46
Win,113,47
Win,108,22
Win,114,35
Win,103,52
Win,107,23
Win,107,41
Win,132,21
Win,101,32
Win,114,50
Win,112,22
Lose,90,52
Win,101,52
Win,101,37
Win,102,30
Win,100,27
Win,114,22
Lose,88,52
Win,118,34
Win,100,29
Win,106,8
Win,101,35
Win,101,38
Win,101,46
Win,124,29
Win,112,50
Lose,89,52
Lose,95,52
Win,117,42
Lose,91,52
Win,109,51
Win,108,44
Win,114,52
Win,106,31
Win,105,24
Win,105,32
Win,101,36
Win,101,30
Win,109,44
Win,115,42
Win,122,49
Win,100,51
Win,100,48
Win,116,32
Win,116,41
Win,103,45
Win,106,23
Win,105,48
Win,105,17
Win,105,45
Win,101,38
Win,115,33
Win,104,40
Win,104,43
Lose,89,52
Win,106,44
Win,101,36
Win,109,19
Win,111,51
Win,107,11
Win,107,47
Win,101,12
Win,102,52
Win,101,52
Win,105,34
Win,108,43
Win,111,50
Win,106,26
Win,108,45
Win,104,46
Win,104,41
Win,102,23
Win,103,34
Win,114,29
Win,106,45
Win,104,45
Win,108,50
Win,102,42
Lose,96,52
Win,102,41
Win,117,51
Win,106,50
Win,114,10
Lose,87,52
Win,107,25
Lose,93,52
Win,103,49
Lose,96,52
Win,116,47
Win,110,18
Win,103,42
Win,106,41
Win,107,43
Win,117,20
Win,101,39
Win,111,40
Win,110,51
Win,107,42
Win,110,9
Win,101,52
Win,113,15
Win,114,24
Win,112,18
Win,105,46
Win,114,43
Win,113,26
Win,117,52
Win,115,20
Win,111,16
Win,115,18
Win,101,16
Win,101,35
Win,119,11
Win,124,49
Lose,90,52
Win,102,45
Win,110,42
Win,103,28
Win,100,41
Win,103,34
Win,123,30
Win,110,44
Win,115,43
Win,101,45
Win,109,49
Win,119,45
Win,100,52
Win,108,47
Win,104,29
Win,113,21
Win,107,17
Win,110,51
Win,101,30
Lose,95,52
Win,103,24
Win,101,19
Win,103,45
Win,101,32
Lose,94,52
Win,113,44
Win,102,42
Win,117,12
Win,108,44
Win,111,35
Win,108,45
Win,119,37
Win,105,51
Win,110,41
Win,100,49
Win,102,36
Win,103,38
Win,112,52
Win,104,28
Win,107,44
Win,119,45
Win,100,52
Win,112,30
Win,106,22
Win,104,46
Win,117,27
Win,104,36
Win,102,29
Win,103,50
Win,108,25
Win,101,46
Win,103,33
Win,102,27
Win,108,15
Win,105,33
Win,124,13
Win,117,17
Win,111,36
Lose,93,52
Win,101,49
Win,110,42
Win,100,34
Win,100,52
Win,107,33
Win,101,42
Win,113,50
Win,100,27
Lose,97,52
Win,100,43
Win,110,47
Win,113,21
Win,106,32
Lose,88,52
Win,102,29
Win,106,42
Win,101,46
Win,111,22
Win,101,49
Win,109,18
Win,104,45
Win,108,22
Win,101,19
Win,114,37
Lose,95,52
Win,100,25
Win,107,47
Win,107,29
Win,116,7
Win,111,43
Win,104,51
Win,117,47
Win,113,17
Win,100,35
Win,105,35
Win,120,22
Win,104,31
Win,106,30
Win,108,46
Win,104,14
Lose,98,52
Win,110,40
Win,100,43
Win,103,52
Win,112,51
Win,104,47
Win,103,30
Win,104,39
Win,102,37
Win,106,46
Win,101,22
Win,105,51
Win,103,47
Lose,93,52
Win,100,7
Win,101,23
Win,102,50
Win,113,34
Win,111,43
Win,102,36
Win,109,47
Win,105,45
Win,104,49
Win,100,37
Win,107,41
Win,103,49
Win,104,36
Win,100,21
Lose,96,52
Win,115,52
Win,113,27
Win,113,46
Win,115,33
Lose,95,52
Win,106,35
Lose,93,52
Win,111,28
Win,104,52
Win,100,33
Win,100,34
Win,105,51
Win,109,51
Win,106,46
Win,102,42
Win,104,29
Win,122,28
Win,102,16
Win,111,27
Win,105,27
Win,100,51
Win,102,44
Win,106,51
Win,109,47
Win,111,25
Lose,98,52
Win,101,23
Win,101,44
Win,105,51
Win,115,37
Lose,99,52
Win,111,49
Win,100,27
Win,103,26
Win,105,28
Win,121,32
Win,100,34
Win,103,26
Win,101,51
Win,101,25
Win,104,52
Lose,93,52
Win,107,52
Win,105,21
Win,115,29
Win,108,26
Win,100,46
Win,102,45
Win,109,25
Win,104,32
Win,100,18
Lose,90,52
Win,109,35
Win,101,49
Lose,97,52
Win,105,21
Win,101,36
Win,101,45
Win,103,35
Win,118,51
Win,101,30
Win,115,35
Win,101,52
Win,127,41
Win,101,34
Win,111,29
Win,102,40
Win,104,37
Win,102,26
Win,106,38
Win,103,6
Win,101,52
Win,106,34
Win,100,43
Win,103,37
Win,102,52
Win,106,24
Win,119,23
Win,107,14
Win,101,42
Win,100,42
Win,105,52
Win,108,38
Win,109,51
Lose,88,52
Win,103,46
Lose,98,52
Lose,83,52
Win,100,49
Win,104,42
Win,104,47
Win,102,52
Win,116,51
Win,105,41
Win,100,52
Win,107,33
Win,104,37
Win,113,23
Win,107,49
Win,106,31
Win,110,50
Win,104,45
Win,108,42
Win,103,50
Win,106,46
Win,103,32
Win,100,27
Win,123,22
Win,110,49
Win,121,50
Lose,99,52
Win,100,36
Win,106,39
Win,105,47
Win,106,45
Win,102,42
Win,114,44
Lose,93,52
Win,100,47
Win,116,47
Win,117,23
Win,114,51
Win,100,22
Win,100,35
Win,117,46
Win,103,32
Lose,92,52
Win,105,46
Win,107,48
Win,104,32
Win,104,39
Win,103,52
Win,108,24
Win,110,45
Win,111,50
Win,100,52
Win,108,38
Win,121,27
Win,102,30
Win,101,43
Win,105,48
Win,105,43
Win,106,34
Win,106,52
Win,107,17
Win,111,40
Win,102,27
Win,106,51
Win,110,52
Win,108,50
Win,102,36
Win,111,14
Win,104,33
Lose,99,52
Win,108,50
Win,100,32
Win,100,50
Lose,90,52
Win,103,52
Win,114,52
Win,100,48
Win,101,49
Win,100,36
Win,120,43
Lose,94,52
Win,109,25
Win,103,31
Win,109,31
Lose,88,52
Win,106,41
Win,101,35
Win,114,39
Win,100,45
Win,117,36
Win,104,48
Win,100,27
Win,112,34
Win,100,32
Win,104,35
Win,103,41
Win,106,49
Win,109,34
Win,105,6
Win,104,33
Win,110,41
Win,102,34
Win,101,44
Win,108,32
Win,103,33
Win,101,17
Lose,86,52
Win,111,18
Win,102,39
Win,117,51
Win,107,47
Win,100,40
Win,109,45
Win,105,52
Win,114,52
